Date,Open,High,Low,Close,Volume,Adj Close
2014-10-23,104.080002,105.050003,103.629997,104.830002,71074700,103.068084
2014-10-22,102.839996,104.110001,102.599998,102.989998,68263100,101.259006
2014-10-21,103.019997,103.019997,101.269997,102.470001,94623900,100.747749
2014-10-20,98.32,99.959999,98.220001,99.760002,77517300,98.083298
2014-10-17,97.50,99.00,96.809998,97.669998,68179700,96.028422
2014-10-16,95.550003,97.720001,95.410004,96.260002,72154500,94.642124
2014-10-15,97.970001,99.150002,95.18,97.540001,100933600,95.900609
2014-10-14,100.389999,100.519997,98.57,98.75,63688600,97.090271
2014-10-13,101.330002,101.779999,99.809998,99.809998,53583400,98.132453
2014-10-10,100.690002,102.029999,100.300003,100.730003,66331600,99.036996
2014-10-09,101.540001,102.379997,100.610001,101.019997,77376500,99.322115
2014-10-08,98.760002,101.110001,98.309998,100.800003,57404700,99.105819
2014-10-07,99.43,100.120003,98.730003,98.75,42094200,97.090271
2014-10-06,99.949997,100.650002,99.419998,99.620003,37051200,97.945652
2014-10-03,99.440002,100.209999,99.040001,99.620003,43469600,97.945652
2014-10-02,99.269997,100.220001,98.040001,99.900002,47757800,98.220945
2014-10-01,100.589996,100.690002,98.699997,99.18,51491300,97.513045
2014-09-30,100.809998,101.540001,100.529999,100.75,55264100,99.056657
2014-09-29,98.650002,100.440002,98.629997,100.110001,49766300,98.427414
2014-09-26,98.529999,100.75,98.400002,100.75,62370500,99.056657
2014-09-25,100.510002,100.709999,97.720001,97.870003,100092000,96.225065
2014-09-24,102.160004,102.849998,101.199997,101.75,60171800,100.039849
2014-09-23,100.599998,102.940002,100.540001,102.639999,63402200,100.91489
2014-09-22,101.800003,102.139999,100.580002,101.059998,52788400,99.361444
2014-09-19,102.290001,102.349998,100.50,100.959999,70902400,99.263126
2014-09-18,101.93,102.349998,101.559998,101.790001,37299400,100.079178
2014-09-17,101.269997,101.800003,100.589996,101.580002,60926500,99.872708
2014-09-16,99.800003,101.260002,98.889999,100.860001,66908100,99.164809
2014-09-15,102.809998,103.050003,101.440002,101.629997,61316500,99.921864
2014-09-12,101.209999,102.190002,101.080002,101.660004,62626100,99.951366
2014-09-11,100.410004,101.440002,99.620003,101.43,62353100,99.725228
2014-09-10,98.010002,101.110001,97.760002,101.00,100869600,99.302455
2014-09-09,99.080002,103.080002,96.139999,97.989998,189846300,96.343043
2014-09-08,99.300003,99.309998,98.050003,98.360001,46356700,96.706827
2014-09-05,98.800003,99.389999,98.309998,98.970001,58457000,97.306575
2014-09-04,98.849998,100.089996,97.790001,98.120003,85718000,96.470863
2014-09-03,103.099998,103.199997,98.580002,98.940002,125421000,97.27708
2014-09-02,103.059998,103.739998,102.720001,103.300003,53564000,101.563801
2014-08-29,102.860001,102.900002,102.199997,102.50,44595000,100.777244
2014-08-28,101.589996,102.779999,101.559998,102.25,68460000,100.531446
2014-08-27,101.019997,102.57,100.699997,102.129997,52369000,100.41346
2014-08-26,101.419998,101.50,100.860001,100.889999,33152000,99.194303
2014-08-25,101.790001,102.169998,101.279999,101.540001,40270000,99.83338
2014-08-22,100.290001,101.470001,100.190002,101.32,44184000,99.617076
2014-08-21,100.57,100.940002,100.110001,100.580002,33478000,98.889516
2014-08-20,100.440002,101.089996,99.949997,100.57,52699000,98.879682
2014-08-19,99.410004,100.68,99.32,100.529999,69399000,98.840353
2014-08-18,98.489998,99.370003,97.980003,99.160004,47572000,97.493384
2014-08-15,97.900002,98.190002,96.860001,97.980003,48951000,96.333216
2014-08-14,97.330002,97.57,96.800003,97.50,28116000,95.861281
2014-08-13,96.150002,97.239998,96.040001,97.239998,31916000,95.605649
2014-08-12,96.040001,96.879997,95.610001,95.970001,33795000,94.356997
2014-08-11,95.269997,96.080002,94.839996,95.989998,36585000,94.376658
2014-08-08,94.260002,94.82,93.279999,94.739998,41865000,93.147667
2014-08-07,94.93,95.949997,94.099998,94.480003,46711000,92.892042
2014-08-06,94.75,95.480003,94.709999,94.959999,38558000,92.901867
2014-08-05,95.360001,95.68,94.360001,95.120003,55933000,93.058402
2014-08-04,96.370003,96.580002,95.169998,95.589996,39958000,93.518209
2014-08-01,94.900002,96.620003,94.809998,96.129997,48511000,94.046507
2014-07-31,97.160004,97.449997,95.330002,95.599998,56843000,93.527995
2014-07-30,98.440002,98.699997,97.669998,98.150002,33010000,96.02273
2014-07-29,99.330002,99.440002,98.25,98.379997,43143000,96.247741
2014-07-28,97.82,99.239998,97.550003,99.019997,55318000,96.873869
2014-07-25,96.849998,97.839996,96.639999,97.669998,43469000,95.55313
2014-07-24,97.040001,97.32,96.419998,97.029999,45729000,94.927002
2014-07-23,95.419998,97.879997,95.169998,97.190002,92918000,95.083537
2014-07-22,94.68,94.889999,94.120003,94.720001,55197000,92.66707
2014-07-21,94.989998,95.00,93.720001,93.940002,39079000,91.903977
2014-07-18,93.620003,94.739998,93.019997,94.43,49988000,92.383355
2014-07-17,95.029999,95.279999,92.57,93.089996,57298000,91.072394
2014-07-16,96.970001,97.099998,94.739998,94.779999,53396300,92.725767
2014-07-15,96.800003,96.849998,95.029999,95.32,45477900,93.254065
2014-07-14,95.860001,96.889999,95.650002,96.449997,42810000,94.359571
2014-07-11,95.360001,95.889999,94.860001,95.220001,34018000,93.156233
2014-07-10,93.760002,95.550003,93.519997,95.040001,39686000,92.980134
2014-07-09,95.440002,95.949997,94.760002,95.389999,36436000,93.322547
2014-07-08,96.269997,96.800003,93.919998,95.349998,65222000,93.283413
2014-07-07,94.139999,95.989998,94.099998,95.970001,56468000,93.889978
2014-07-03,93.669998,94.099998,93.199997,94.029999,22891800,91.992023
2014-07-02,93.870003,94.059998,93.089996,93.480003,28465000,91.453948
2014-07-01,93.519997,94.07,93.129997,93.519997,38223000,91.493074
2014-06-30,92.099998,93.730003,92.089996,92.93,49482300,90.915865
2014-06-27,90.82,92.00,90.769997,91.980003,64029000,89.986458
2014-06-26,90.370003,91.050003,89.800003,90.900002,32629000,88.929864
2014-06-25,90.209999,90.699997,89.650002,90.360001,36869000,88.401567
2014-06-24,90.75,91.739998,90.190002,90.279999,39036000,88.323299
2014-06-23,91.32,91.620003,90.599998,90.830002,43694000,88.861381
2014-06-20,91.849998,92.550003,90.900002,90.910004,100898000,88.939649
2014-06-19,92.290001,92.300003,91.339996,91.860001,35528000,89.869056
2014-06-18,92.269997,92.290001,91.349998,92.18,33514000,90.182121
2014-06-17,92.309998,92.699997,91.800003,92.080002,29726000,90.084289
2014-06-16,91.510002,92.75,91.449997,92.199997,35561000,90.201684
2014-06-13,92.199997,92.440002,90.879997,91.279999,54525000,89.301625
2014-06-12,94.040001,94.120003,91.900002,92.290001,54749000,90.289737
2014-06-11,94.129997,94.760002,93.470001,93.860001,45681000,91.825709
2014-06-10,94.730003,95.050003,93.57,94.25,62777000,92.207256
2014-06-09,92.699997,93.879997,91.75,93.699997,75415000,91.669173
2014-06-06,649.900002,651.259979,644.470024,645.570023,87484600,90.225449
2014-06-05,646.199997,649.370003,642.610008,647.349983,75951400,90.474218
2014-06-04,637.44001,647.890022,636.109993,644.819992,83870500,90.120624
2014-06-03,628.459991,638.740013,628.25,637.539986,73177300,89.103164
2014-06-02,633.959984,634.830017,622.500015,628.650009,92337700,87.860693
2014-05-30,637.979996,644.169991,628.900002,633.000015,141005200,88.468654
2014-05-29,627.849991,636.87001,627.769989,635.37999,94118500,88.801281
2014-05-28,626.019989,629.830009,623.779991,624.01001,78870400,87.212202
2014-05-27,615.879997,625.859985,615.630005,625.63002,87216500,87.438617
2014-05-23,607.25,614.730011,606.470009,614.129997,58052400,85.831363
2014-05-22,606.599998,609.850006,604.100021,607.269974,50190000,84.8726
2014-05-21,603.830002,606.699974,602.059975,606.310005,49214900,84.738434
2014-05-20,604.510017,606.399994,600.730011,604.710022,58709000,84.514819
2014-05-19,597.849998,607.330002,597.329987,604.590019,79438800,84.498047
2014-05-16,588.629974,597.529991,585.399994,597.510017,69064100,83.50854
2014-05-15,594.70002,596.599983,588.040001,588.819992,57711500,82.294014
2014-05-14,592.430008,597.400002,591.740005,593.869987,41601000,82.999806
2014-05-13,591.999985,594.540016,590.699982,593.760025,39934300,82.984437
2014-05-12,587.489975,593.659996,587.399986,592.830017,53302200,82.854458
2014-05-09,584.540001,586.25,580.330025,585.540024,72899400,81.835602
2014-05-08,588.249992,594.410027,586.400017,587.990013,57574300,82.178015
2014-05-07,595.249992,597.289986,587.72998,592.329979,70716100,82.324762
2014-05-06,601.799995,604.409988,594.410027,594.410027,93641100,82.613857
2014-05-05,590.140022,600.999977,589.999992,600.959976,71766800,83.524199
2014-05-02,592.340019,594.199982,589.709999,592.580025,47878600,82.359515
2014-05-01,591.999985,594.799995,586.360016,591.480026,61012000,82.206632
2014-04-30,592.639999,599.430008,589.799988,590.089981,114160200,82.013437
2014-04-29,593.739998,595.979996,589.509995,592.329979,84344400,82.324762
2014-04-28,572.800026,595.749977,572.54998,594.090019,167371400,82.569381
2014-04-25,564.529984,571.990021,563.959984,571.93998,97568800,79.490866
2014-04-24,568.210014,570.000015,560.730003,567.770004,189977900,78.911303
2014-04-23,529.060013,531.13002,524.449974,524.750008,98735000,72.932185
2014-04-22,528.309982,531.830009,526.500008,531.70002,50640800,73.89813
2014-04-21,525.339981,532.139977,523.959976,531.170021,45637200,73.824468
2014-04-17,519.999992,527.76001,519.199974,524.940025,71083600,72.958595
2014-04-16,518.049988,521.090004,514.139992,519.01001,53691400,72.134414
2014-04-15,520.270012,521.639977,511.329994,517.959999,66622500,71.988478
2014-04-14,521.900009,522.159988,517.210022,521.679977,51418500,72.505498
2014-04-11,519.000023,522.830017,517.140007,519.610023,67929400,72.217806
2014-04-10,530.680023,532.240005,523.169998,523.480019,59913000,72.755676
2014-04-09,522.639999,530.490005,522.020012,530.320015,51542400,73.706331
2014-04-08,525.190018,526.120026,518.699989,523.440018,60972100,72.750117
2014-04-07,528.019989,530.900002,521.890022,523.469978,72462600,72.754281
2014-04-04,539.810005,540.000023,530.579994,531.820023,68812800,73.914809
2014-04-03,541.390015,542.50,537.640022,538.790009,40586000,74.883529
2014-04-02,542.379997,543.479996,540.260002,542.549988,45105200,75.406109
2014-04-01,537.760025,541.870026,536.769989,541.649994,50190000,75.281023
2014-03-31,539.230019,540.809975,535.930023,536.739975,42167300,74.598606
2014-03-28,538.319984,538.940025,534.249985,536.859978,50141000,74.615285
2014-03-27,540.019997,541.499977,535.120018,537.459991,55507900,74.698678
2014-03-26,546.520012,549.000015,538.860023,539.779991,74942000,75.021122
2014-03-25,541.499977,545.750008,539.589973,544.98999,70573300,75.745232
2014-03-24,538.420013,540.500008,535.05999,539.190018,88925200,74.939125
2014-03-21,531.929985,533.75,526.330017,532.86998,93511600,74.060737
2014-03-20,529.889992,532.669975,527.350014,528.700005,52099600,73.481174
2014-03-19,532.259979,536.23999,528.999985,531.26001,56189000,73.836975
2014-03-18,525.899994,531.969986,525.200005,531.399986,52411800,73.85643
2014-03-17,527.699982,529.969994,525.850006,526.740013,49886200,73.208765
2014-03-14,528.789993,530.890015,523.000008,524.68998,59299800,72.923842
2014-03-13,537.440018,539.659988,529.159988,530.650009,64435700,73.752195
2014-03-12,534.510017,537.349976,532.00,536.609985,49831600,74.58054
2014-03-11,535.450012,538.740021,532.589973,536.089973,69806100,74.508266
2014-03-10,528.360023,533.330017,528.339996,530.919975,44646000,73.789716
2014-03-07,531.090019,531.980026,526.050011,530.440018,55182400,73.723009
2014-03-06,532.789978,534.440002,528.099991,530.749985,46372200,73.76609
2014-03-05,530.919975,534.750023,529.129974,532.360008,50015700,73.989858
2014-03-04,530.999977,532.640015,527.769997,531.239983,64785000,73.834192
2014-03-03,523.419991,530.650009,522.80999,527.76001,59695300,73.350529
2014-02-28,529.079987,532.749977,522.119987,526.239975,92992200,73.139268
2014-02-27,517.140007,528.780006,516.049995,527.670021,75470500,73.338022
2014-02-26,523.610008,525.00,515.599998,517.349998,69054300,71.903698
2014-02-25,529.38002,529.569984,521.000015,522.060013,57988000,72.558317
2014-02-24,523.150024,529.920006,522.420021,527.550018,72227400,73.321344
2014-02-21,532.789978,534.569992,524.599991,525.249992,69696200,73.001675
2014-02-20,532.989983,537.000008,528.999985,531.149994,76464500,73.821685
2014-02-19,544.749985,546.890007,534.350014,537.370003,78442000,74.686171
2014-02-18,546.00,551.190025,545.609978,545.990013,65062900,75.884219
2014-02-14,542.469986,545.980026,541.209984,543.990021,68231100,75.606251
2014-02-13,534.659981,544.850014,534.199997,544.429977,76849500,75.667398
2014-02-12,536.95002,539.560013,533.239975,535.919983,77025200,74.48464
2014-02-11,530.610008,537.749985,529.500023,535.959984,70564200,74.4902
2014-02-10,518.659988,531.990013,518.00,528.989998,86389800,73.521479
2014-02-07,521.379997,522.929993,517.380013,519.679985,92570100,72.22753
2014-02-06,510.060005,513.499977,507.81002,512.509995,64441300,71.231011
2014-02-05,506.560005,515.279991,506.249985,512.589996,82086200,70.818229
2014-02-04,505.849976,509.459991,502.760025,508.790016,94170300,70.293232
2014-02-03,502.610008,507.730019,499.300026,501.529984,100366000,69.290203
2014-01-31,495.179985,501.529984,493.549988,500.599976,116199300,69.161716
2014-01-30,502.539993,506.499977,496.70002,499.779984,169625400,69.048427
2014-01-29,503.950012,507.37001,498.62001,500.749992,125702500,69.182442
2014-01-28,508.760002,514.999985,502.070023,506.499977,266380800,69.976846
2014-01-27,550.07,554.799988,545.750008,550.500023,138719700,76.055789
2014-01-24,554.000023,555.61998,544.749985,546.070015,107338700,75.443749
2014-01-23,549.94001,556.50,544.810013,556.179993,100809800,76.84052
2014-01-22,550.910019,557.289978,547.809975,551.509979,94996300,76.195322
2014-01-21,540.990005,550.07,540.420006,549.069977,82131700,75.858217
2014-01-17,551.480019,552.069992,539.899994,540.669998,106684900,74.697696
2014-01-16,554.900017,556.850021,551.680023,554.250015,57319500,76.573879
2014-01-15,553.520012,560.200005,551.659996,557.359993,97909700,77.003546
2014-01-14,538.220009,546.730003,537.659996,546.390022,83140400,75.487961
2014-01-13,529.910019,542.50,529.880005,535.730019,94623200,74.0152
2014-01-10,539.829979,540.799988,531.109993,532.939995,76244000,73.629737
2014-01-09,546.800018,546.859993,535.349983,536.519997,69787200,74.124341
2014-01-08,538.809982,545.55999,538.68998,543.460022,64632400,75.083159
2014-01-07,544.320015,545.959999,537.919975,540.040024,79302300,74.61066
2014-01-06,537.450005,546.800018,533.599983,543.929993,103152700,75.148089
2014-01-03,552.860023,553.699989,540.429993,540.980019,98116900,74.740527
2014-01-02,555.680008,557.029999,552.020004,553.12999,58671200,76.419139
